"No.","Time","MACSrc","Source","PortSrc","Protocol","MACDest","Destination","PortDst","Info","Length"
"51759","1868.122144","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2443, FN=0, Flags=....R...","30"
"51760","1868.122819","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2443, FN=0, Flags=....R...","30"
"51761","1868.123495","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2443, FN=0, Flags=....R...","30"
"51762","1868.124171","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2443, FN=0, Flags=....R...","30"
"51763","1868.124873","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2443, FN=0, Flags=....R...","30"
"51764","1868.125549","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2443, FN=0, Flags=....R...","30"
"51767","1868.168981","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2446, FN=0, Flags=........","30"
"51768","1868.169553","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2446, FN=0, Flags=....R...","30"
"51769","1868.170188","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2446, FN=0, Flags=....R...","30"
"51770","1868.170926","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2446, FN=0, Flags=....R...","30"
"51771","1868.171645","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2446, FN=0, Flags=....R...","30"
"51772","1868.172328","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2446, FN=0, Flags=....R...","30"
"51773","1868.173029","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2446, FN=0, Flags=....R...","30"
"51774","1868.173766","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2446, FN=0, Flags=....R...","30"
"52113","1876.920591","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2748, FN=0, Flags=........","30"
"52114","1876.921210","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2748, FN=0, Flags=....R...","30"
"52115","1876.921809","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2748, FN=0, Flags=....R...","30"
"52116","1876.922503","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2748, FN=0, Flags=....R...","30"
"52117","1876.923205","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2748, FN=0, Flags=....R...","30"
"52118","1876.923898","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2748, FN=0, Flags=....R...","30"
"52119","1876.924610","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2748, FN=0, Flags=....R...","30"
"52120","1876.926975","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2748, FN=0, Flags=....R...","30"
"52121","1876.928457","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2749, FN=0, Flags=........","30"
"52122","1876.929067","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2749, FN=0, Flags=....R...","30"
"52123","1876.929711","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2749, FN=0, Flags=....R...","30"
"52124","1876.930422","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2749, FN=0, Flags=....R...","30"
"52125","1876.931227","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2749, FN=0, Flags=....R...","30"
"52126","1876.931928","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2749, FN=0, Flags=....R...","30"
"52127","1876.933890","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2749, FN=0, Flags=....R...","30"
"52128","1876.934591","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:2b:16:f2","Apple_2b:16:f2","","Authentication, SN=2749, FN=0, Flags=....R...","30"
"59529","2194.084050","00:02:8a:b8:47:e2","AmbitMic_b8:47:e2","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=154, FN=0, Flags=........","30"
"59530","2194.084678","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:02:8a:b8:47:e2","AmbitMic_b8:47:e2","","Authentication, SN=3908, FN=0, Flags=........","30"
"59878","2207.929947","00:02:8a:b8:47:e2","AmbitMic_b8:47:e2","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=11, FN=0, Flags=........","30"
"59879","2207.930605","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:02:8a:b8:47:e2","AmbitMic_b8:47:e2","","Authentication, SN=295, FN=0, Flags=........","30"
"59882","2207.934269","00:02:8a:b8:47:e2","AmbitMic_b8:47:e2","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=13, FN=0, Flags=........","30"
"59883","2207.934963","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:02:8a:b8:47:e2","AmbitMic_b8:47:e2","","Authentication, SN=297, FN=0, Flags=........","30"
"60198","2219.173678","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=698, FN=0, Flags=........","30"
"60199","2219.174334","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=698, FN=0, Flags=....R...","30"
"60200","2219.174994","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=698, FN=0, Flags=....R...","30"
"60201","2219.175720","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=698, FN=0, Flags=....R...","30"
"60202","2219.178088","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=698, FN=0, Flags=....R...","30"
"60203","2219.178855","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=698, FN=0, Flags=....R...","30"
"60204","2219.179622","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=698, FN=0, Flags=....R...","30"
"60205","2219.182438","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=698, FN=0, Flags=....R...","30"
"60206","2219.200465","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=700, FN=0, Flags=........","30"
"60207","2219.201121","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=700, FN=0, Flags=....R...","30"
"60208","2219.201722","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=700, FN=0, Flags=....R...","30"
"60209","2219.202528","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=700, FN=0, Flags=....R...","30"
"60210","2219.203254","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=700, FN=0, Flags=....R...","30"
"60211","2219.203940","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=700, FN=0, Flags=....R...","30"
"60212","2219.204766","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=700, FN=0, Flags=....R...","30"
"60213","2219.205472","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=700, FN=0, Flags=....R...","30"
"60234","2220.120238","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=729, FN=0, Flags=........","30"
"60235","2220.120814","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=729, FN=0, Flags=....R...","30"
"60236","2220.121554","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=729, FN=0, Flags=....R...","30"
"60237","2220.122361","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=729, FN=0, Flags=....R...","30"
"60238","2220.123107","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=729, FN=0, Flags=....R...","30"
"60239","2220.123914","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=729, FN=0, Flags=....R...","30"
"60240","2220.124720","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=729, FN=0, Flags=....R...","30"
"60241","2220.125546","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=729, FN=0, Flags=....R...","30"
"60408","2226.466085","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=948, FN=0, Flags=........","30"
"60409","2226.466721","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=948, FN=0, Flags=....R...","30"
"60410","2226.467461","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=948, FN=0, Flags=....R...","30"
"60411","2226.468247","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=948, FN=0, Flags=....R...","30"
"60412","2226.468993","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=948, FN=0, Flags=....R...","30"
"60413","2226.469799","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=948, FN=0, Flags=....R...","30"
"60414","2226.470505","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=948, FN=0, Flags=....R...","30"
"62447","2288.226676","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3286, FN=0, Flags=........","30"
"62448","2288.227271","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3286, FN=0, Flags=....R...","30"
"62449","2288.227951","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3286, FN=0, Flags=....R...","30"
"62450","2288.228738","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3286, FN=0, Flags=....R...","30"
"62451","2288.229504","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3286, FN=0, Flags=....R...","30"
"62452","2288.230230","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3286, FN=0, Flags=....R...","30"
"62453","2288.230936","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3286, FN=0, Flags=....R...","30"
"62454","2288.231622","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3286, FN=0, Flags=....R...","30"
"62456","2288.264926","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3288, FN=0, Flags=........","30"
"62457","2288.266779","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3288, FN=0, Flags=....R...","30"
"62458","2288.267400","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3288, FN=0, Flags=....R...","30"
"62459","2288.268085","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3288, FN=0, Flags=....R...","30"
"62460","2288.269485","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3288, FN=0, Flags=....R...","30"
"62461","2288.270272","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3288, FN=0, Flags=....R...","30"
"62462","2288.271098","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3288, FN=0, Flags=....R...","30"
"62463","2288.272209","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3288, FN=0, Flags=....R...","30"
"62595","2290.399895","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3370, FN=0, Flags=........","30"
"62596","2290.400491","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3370, FN=0, Flags=....R...","30"
"62597","2290.402779","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3370, FN=0, Flags=....R...","30"
"62598","2290.404300","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3370, FN=0, Flags=....R...","30"
"62600","2290.406544","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3370, FN=0, Flags=....R...","30"
"62601","2290.407370","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3370, FN=0, Flags=....R...","30"
"62602","2290.408116","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3370, FN=0, Flags=....R...","30"
"62603","2290.408941","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3370, FN=0, Flags=....R...","30"
"62607","2290.459871","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3375, FN=0, Flags=........","30"
"62608","2290.460547","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3375, FN=0, Flags=....R...","30"
"62609","2290.461228","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3375, FN=0, Flags=....R...","30"
"62610","2290.463861","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3375, FN=0, Flags=....R...","30"
"62611","2290.464587","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3375, FN=0, Flags=....R...","30"
"62612","2290.465352","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3375, FN=0, Flags=....R...","30"
"62613","2290.466694","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3375, FN=0, Flags=....R...","30"
"62614","2290.467380","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3375, FN=0, Flags=....R...","30"
"62615","2290.502123","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3376, FN=0, Flags=........","30"
"62616","2290.502779","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3376, FN=0, Flags=....R...","30"
"62617","2290.503380","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3376, FN=0, Flags=....R...","30"
"62618","2290.505150","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3376, FN=0, Flags=....R...","30"
"62619","2290.505855","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3376, FN=0, Flags=....R...","30"
"62620","2290.506980","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3376, FN=0, Flags=....R...","30"
"62622","2290.509263","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3376, FN=0, Flags=....R...","30"
"62623","2290.509949","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3376, FN=0, Flags=....R...","30"
"62626","2290.563859","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3380, FN=0, Flags=........","30"
"62627","2290.565027","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3380, FN=0, Flags=....R...","30"
"62628","2290.565628","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3380, FN=0, Flags=....R...","30"
"62629","2290.566434","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3380, FN=0, Flags=....R...","30"
"62630","2290.567159","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3380, FN=0, Flags=....R...","30"
"62631","2290.567904","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3380, FN=0, Flags=....R...","30"
"62632","2290.568649","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3380, FN=0, Flags=....R...","30"
"62633","2290.569454","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3380, FN=0, Flags=....R...","30"
"62639","2290.823361","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3388, FN=0, Flags=........","30"
"62640","2290.824679","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3388, FN=0, Flags=....R...","30"
"62641","2290.825702","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3388, FN=0, Flags=....R...","30"
"62642","2290.826468","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3388, FN=0, Flags=....R...","30"
"62643","2290.827294","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3388, FN=0, Flags=....R...","30"
"62644","2290.828020","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3388, FN=0, Flags=....R...","30"
"62645","2290.828806","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3388, FN=0, Flags=....R...","30"
"62646","2290.829572","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=3388, FN=0, Flags=....R...","30"
"63297","2309.044224","00:13:ce:5e:c5:02","IntelCor_5e:c5:02","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=56, FN=0, Flags=........","30"
"63298","2309.045093","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:ce:5e:c5:02","IntelCor_5e:c5:02","","Authentication, SN=50, FN=0, Flags=........","30"
"67741","2428.748159","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=846, FN=0, Flags=........","30"
"67743","2428.751388","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=846, FN=0, Flags=....R...","30"
"67744","2428.757149","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=846, FN=0, Flags=....R...","30"
"67745","2428.757935","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=846, FN=0, Flags=....R...","30"
"67746","2428.758741","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=846, FN=0, Flags=....R...","30"
"67747","2428.760454","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=846, FN=0, Flags=....R...","30"
"67748","2428.761280","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=846, FN=0, Flags=....R...","30"
"67749","2428.762085","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=846, FN=0, Flags=....R...","30"
"67759","2428.831037","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=854, FN=0, Flags=........","30"
